layer_id,id,name,fileName,color,rarity,adjustedRarity,description
"0","0","Blood River","Blood_River.png","","10","9.090909090909092","Blood river that is shown to those with a future of battle or strife"
"0","1","Blue Mist","Blue_Mist.png","","10","9.090909090909092","Soothing skies belie unknown futures"
"0","2","Blue Portal","Blue_Portal.png","","10","9.090909090909092","Blue portal that transfers users across the many Valleys of Yield and Principal"
"0","3","Clear Skies","Clear_Skies.png","","10","9.090909090909092","Clear skies signal peace and tranquility"
"0","4","Good Night","Good_Night.png","","10","9.090909090909092","A starry night full of pinpoints of distant opportunity"
"0","5","Green Mist","Green_Mist.png","","10","9.090909090909092","The skies simmer with soothing green vapors"
"0","6","Green Portal","Green_Portal.png","","10","9.090909090909092","A green portal signifies balance in all things"
"0","7","Orange Mist","Orange_Mist.png","","10","9.090909090909092","Soothing vapors expand into the vast ether of existence"
"0","8","Purple Mist","Purple_Mist.png","","10","9.090909090909092","The skies glimmer with mysterious purple vapors"
"0","9","Red Portal","Red_Portal.png","","10","9.090909090909092","A red portal signifies strife and battle"
"0","10","Warm Sunrise","Warm_Sunrise.png","","10","9.090909090909092","Sunrise across Principal Valley to signify a new light and journey"
"1","0","None","none","none","80","56.33802816901409","Those without weapons are the economic backbone of Elf society"
"1","1","Blue Bow","Blue_Bow.png","","4.7904191611976","3.3735346205616903","Markings of tradition adorn this ceremonial bow"
"1","2","Dark Bow","Dark_Bow.png","","4.7904191611976","3.3735346205616903","Dark bows draw no attention, allowing their user to slither in the night"
"1","3","Dark Longsword","Dark_Longsword.png","","3","2.112676056338028","Massive broadsword ready to fell anything in its path"
"1","4","Draconic Bow","Draconic_Bow.png","","2.3952095805988","1.6867673102808451","Draconic markings bode ill for those standing in its way"
"1","5","Draconic Lance","Draconic_Lance.png","","2","1.408450704225352","Draconic lances wielded by tribes of elves as fierce and wild as their prey"
"1","6","Draconic Staff","Draconic_Staff.png","","1","0.704225352112676","A staff adorned with the bones of dire beasts exhorts power and influence"
"1","7","Golden Bow","Golden_Bow.png","","2.3952095805988","1.6867673102808451","Gold-plated bows wielded by those of high status"
"1","8","Golden Dual Swords","Golden_Dual_Swords.png","dual","2","1.408450704225352","Dual swords favored by the most degen tribes endlessly searching for the highest yields"
"1","9","Golden Lance","Golden_Lance.png","","2","1.408450704225352","Lances dripping with gold leaf lull opponents into a false sense of security"
"1","10","Golden Longsword","Golden_Longsword.png","","3","2.112676056338028","A golden blade wielded by someone of high status; or someone who cut them down for it"
"1","11","Golden Staff","Golden_Staff.png","","1","0.704225352112676","A gold-plated staff passed down through generations now serves as a symbol of diplomacy"
"1","12","Green Dual Swords","Green_Dual_Swords.png","dual","5","3.5211267605633805","Dual swords favored by the most degen tribes endlessly searching for the highest yields"
"1","13","Ice Lance","Ice_Lance.png","","4","2.816901408450704","Songs of old told of weapons made of unbreakable, never-melting ice, carried by elite soldiers"
"1","14","Jade Staff","Jade_Staff.png","","3","2.112676056338028","Only the finest tribes of artisans ever possessed the ability to craft such opulent weapons"
"1","15","Left Quartz Sword","Left_Quartz_Sword.png","quartz","8","5.633802816901408","Elves possess unparalleled quartz craftsmanship, through which they imbue their weapons with eternal sharpness"
"1","16","Red Dual Swords","Red_Dual_Swords.png","dual","5","3.5211267605633805","Dual swords favored by the most degen tribes endlessly searching for the highest yields"
"1","17","Red Longsword","Red_Longsword.png","","3","2.112676056338028","An ominous blade that shimmers with imbued power and incantation"
"1","18","Right Quartz Sword","Right_Quartz_Sword.png","quartz","8","5.633802816901408","Elves possess unparalleled quartz craftsmanship, through which they imbue their weapons with eternal sharpness"
"2","0","Blue","Blue.png","","25","29.41176470588235","Elves whose kin have been exposed to the deep blue waters of the Sea of Liquidity bear a blue tinge"
"2","1","Light","Light.png","","15","17.647058823529413","The icy peaks of the Bearish Mountains are said to be home to Elfis whose skin is paler than snow"
"2","2","Pale","Pale.png","","10","11.764705882352942","The skin of Elfis whose generations have spent their time among the trees of the Forests of Yield has become green"
"2","3","Pink","Pink.png","","25","29.41176470588235","Exposure to the red arid soil of the Bullish Valleys has made the skin of each new generation become slightly more pink"
"2","4","Red","Red.png","","5","5.882352941176471","Red Elves are believed to be descendants of the Ancestral Degens, whose skin was tempered by the fiery forges of the Degen Inferno"
"2","5","Yellow","Yellow.png","","5","5.882352941176471","Yellow elves are believed to be descendants of the Ancient Proposers, whose rules of governance still guide to this day"
"3","0","None","none","none","2","1.1111111111111112","Some elves shun the moral rigitude of society in favor of being one with nature"
"3","1","Blue Blouse","Blue_Blouse.png","","3.5","1.9444444444444444","Clothes worn by nobility on diplomatic events. Blue represents liquidity and mastery of diplomacy"
"3","2","Blue Breastplate","Blue_Breastplate.png","","3","1.6666666666666667","Full-body armor made of magical quartz. Movement is somewhat restricted, but it’s highly protective against Degen magics"
"3","3","Blue Cape","Blue_Cape.png","","15","8.333333333333334","Ritualistic attire comes to life as individual facets intertwine both moonlight and campfire"
"3","4","Blue Robes","Blue_Robes.png","","5","2.7777777777777777","Made from a fabric of magically-treated quartz, these robes are said to amplify their wearer’s magical output"
"3","5","Blue Uniform","Blue_Uniform.png","","20","11.11111111111111","Light clothing, good for fast travel. Its blue color is obtained from Liquidity Flowers, found near all kinds of shores"
"3","6","Dark Exoskeleton","Dark_Exoskeleton.png","","4","2.2222222222222223","A hardened exoskeleton of armor readies you for battle. You feel empowered and weightless."
"3","7","Dark Panoply","Dark_Panoply.png","","2","1.1111111111111112","This quartz-infused suit hardens you for battle. You feel lighter when wearing it."
"3","8","Dark Straps","Dark_Straps.png","","10","5.555555555555555","Dark straps provide flexibility and function for all kinds of tasks, both day and night"
"3","9","Dark Tunic","Dark_Tunic.png","","7","3.888888888888889","This tight-fitting outfit is reserved for night-time missions, as sunlight tends to damage leather. You feel weightless when wearing this"
"3","10","Draconic Breastplate","Draconic_Breastplate.png","","1","0.5555555555555556","Full-body armor made with the scales of ancient dragons. Although said to still roam the land, nobody has seen them since the fall of Mount Qogs"
"3","11","Draconic Exoskeleton","Draconic_Exoskeleton.png","","2","1.1111111111111112","A hardened exoskeleton of armor readies you for battle. You feel empowered and impervious to heat."
"3","12","Draconic Panoply","Draconic_Panoply.png","","1","0.5555555555555556","This quartz-infused suit hardens you for battle. You also feel unaffected by heat"
"3","13","Draconic Straps","Draconic_Straps.png","","5","2.7777777777777777","These straps aid with farming even in unwelcoming conditions, raising untapped potential from the earth"
"3","14","Draconic Tunic","Draconic_Tunic.png","","7","3.888888888888889","This tight-fitting outfit is reserved for night-time missions, as sunlight tends to damage leather"
"3","15","Golden Blouse","Golden_Blouse.png","","3.5","1.9444444444444444","Clothes worn by nobility on diplomatic events. Yellow is both opulent and ostentatious"
"3","16","Golden Breastplace","Golden_Breastplace.png","","1","0.5555555555555556","Full-body armor made of gold and worn by elite warriors. The magical quartz infused in it makes it lighter than fabric"
"3","17","Golden Exoskeleton","Golden_Exoskeleton.png","","2","1.1111111111111112","A hardened exoskeleton of armor readies you for battle. You feel empowered and elegant."
"3","18","Golden Panoply","Golden_Panoply.png","","1","0.5555555555555556","This quartz-infused suit hardens you for battle. You’ll go to any lengths to follow orders"
"3","19","Golden Straps","Golden_Straps.png","","5","2.7777777777777777","Straps glisten as gold under the harsh sunlight, energizing those who wear them"
"3","20","Golden Tunic","Golden_Tunic.png","","7","3.888888888888889","This tight-fitting outfit is reserved for night-time missions, as sunlight tends to damage leather. It gives off a particular shine, as if emitting its own light"
"3","21","Green Uniform","Green_Uniform.png","","10","5.555555555555555","Light clothing, good for fast travel. Its green color is obtained from the peels of Yield Fruits, which thrive during the summer"
"3","22","Red Blouse","Red_Blouse.png","","4","2.2222222222222223","Clothes worn by nobility on diplomatic events. Red used to represent the Degen faction, but now is worn by all"
"3","23","Red Cape","Red_Cape.png","","5","2.7777777777777777","Traditional ritualistic attire favored by warriors as well as researchers innovating novel farming methods"
"3","24","Red Robes","Red_Robes.png","","5","2.7777777777777777","Dyed with the crushed powder of their enemies’ bones, only the most crazen Degen wear them"
"3","25","Red Uniform","Red_Uniform.png","","15","8.333333333333334","Light clothing, good for fast travel. Its red color is obtained from the leaves of Copium plants, commonly found on the Bearish Mountains"
"3","26","White Robes","White_Robes.png","","5","2.7777777777777777","Infused with the magical properties of moonlight, these robes are said to improve the effects of healing magics"
"3","27","White Uniform","White_Uniform.png","","5","2.7777777777777777","Light clothing, good for fast travel. The white color is reserved for explorers who have proven themselves in the Degen Trials"
"3","28","Yellow Cape","Yellow_Cape.png","","5","2.7777777777777777","Traditional ritualistic attire whose yellow color symbolizes the sharing of wisdom"
"3","29","Yellow Robes","Yellow_Robes.png","","5","2.7777777777777777","Made from a fabric of woven gold, these robes allow their wearer to channel the power of the sun much more effectively"
"3","30","Yellow Uniform","Yellow_Uniform.png","","15","8.333333333333334","Light clothing, good for fast travel. Its yellow color is obtained from the golden sands of the deserts of Etcal"
"4","0","None","none","none","7","3.8461538461538463","The freedom of not having hair allows one to be more productive with their day"
"4","1","Blue Hair Bun","Blue_Hair_Bun.png","hair","15","8.241758241758241","Long hair tied in a bun, to combat the heat of labour. Blue in color, often worn by scholarly individuals"
"4","2","Blue Long Hair","Blue_Long_Hair.png","long","10","5.4945054945054945","Long hair worn worn loosely as if unconcerned with worldly matters. Blue like the depth of the Sea of Liquidity"
"4","3","Blue Mohawk","Blue_Mohawk.png","","2","1.098901098901099","Unruly blue hair is characteristic of the most profound researchers in arcane types of liquidity"
"4","4","Blue Ponytail","Blue_Ponytail.png","","3","1.6483516483516483","Styled in the latest fashion, the wearer’s care and attention to detail is apparent"
"4","5","Green Hair Bun","Green_Hair_Bun.png","hair","15","8.241758241758241","Long hair tied in a bun, to combat the heat of labour. Green in color, often worn by those who experiment with farming"
"4","6","Green Long Hair","Green_Long_Hair.png","long","10","5.4945054945054945","Long hair worn worn loosely as if unconcerned with worldly matters. Green like the spoils of a fresh harvest"
"4","7","Green Mohawk","Green_Mohawk.png","","2","1.098901098901099","Elven hair that grows wild and untamed is a sign of raw magical potential"
"4","8","Green Ponytail","Green_Ponytail.png","","3","1.6483516483516483","Styled in the latest fashion, the wearer’s care and attention to detail is apparent"
"4","9","Green Short Hair","Green_Short_Hair.png","short","5","2.7472527472527473","Short hair is less frivolous and more practical, showing a focus on substance over style"
"4","10","Grey Hair Bun","Grey_Hair_Bun.png","hair","20","10.989010989010989","Long hair tied in a bun, to combat the heat of labour. Grey in color, often worn by those who have a way with words"
"4","11","Red Hair Bun","Red_Hair_Bun.png","hair","10","5.4945054945054945","Long hair tied in a bun, to combat the heat of labour. Red in color, often worn by those who possess great stamina"
"4","12","Red Long Hair","Red_Long_Hair.png","long","10","5.4945054945054945","Long hair worn worn loosely as if unconcerned with worldly matters. Red is favored by those quick to action"
"4","13","Red Mohawk","Red_Mohawk.png","","2","1.098901098901099","Wild red hair like the color of battle makes others wary, for good reason or not"
"4","14","Red Ponytail","Red_Ponytail.png","","3","1.6483516483516483","Styled in the latest fashion, the wearer’s care and attention to detail is apparent"
"4","15","Red Short Hair","Red_Short_Hair.png","short","5","2.7472527472527473","Short hair is less frivolous and more practical, showing a focus on substance over style"
"4","16","White Long Hair","White_Long_Hair.png","long","10","5.4945054945054945","Long hair worn worn loosely as if unconcerned with worldly matters. White with wisdom and ancient knowledge"
"4","17","White Mohawk","White_Mohawk.png","","2","1.098901098901099","Untamed white hair channels the wisdom of the Ancients"
"4","18","White Ponytail","White_Ponytail.png","","3","1.6483516483516483","Styled in the latest fashion, the wearer’s care and attention to detail is apparent"
"4","19","White Short Hair","White_Short_Hair.png","short","5","2.7472527472527473","Short hair is less frivolous and more practical, showing a focus on substance over style"
"4","20","Yellow Hair Bun","Yellow_Hair_Bun.png","hair","20","10.989010989010989","Long hair tied in a bun, to combat the heat of labour. Yellow in color, often worn by those adept at precision work"
"4","21","Yellow Long Hair","Yellow_Long_Hair.png","long","10","5.4945054945054945","Long hair worn worn loosely as if unconcerned with worldly matters. Yellow is a mark of status but also of greed"
"4","22","Yellow Mohawk","Yellow_Mohawk.png","","2","1.098901098901099","Chaotic golden locks symbolize great power over others, how it’s used remains to be seen"
"4","23","Yellow Ponytail","Yellow_Ponytail.png","","3","1.6483516483516483","Styled in the latest fashion, the wearer’s care and attention to detail is apparent"
"4","24","Yellow Short Hair","Yellow_Short_Hair.png","short","5","2.7472527472527473","Short hair is less frivolous and more practical, showing a focus on substance over style"
"5","0","None","none","none","2","1.408450704225352","Those who feel no need to speak sometimes have the most wisdom to impart"
"5","1","Blue Smile","Blue_Smile.png","","10","7.042253521126761","A smile conveys a world of meaning, yet its meaning isn’t always certain"
"5","2","Green Smile","Green_Smile.png","","10","7.042253521126761","A smile conveys a world of meaning, yet its meaning isn’t always certain"
"5","3","Neutral Blue","Neutral_Blue.png","","10","7.042253521126761","Seeking balance in all things, as with their emotions"
"5","4","Neutral Pink","Neutral_Pink.png","","10","7.042253521126761","Seeking balance in all things, as with their emotions"
"5","5","Neutral Red","Neutral_Red.png","","10","7.042253521126761","Seeking balance in all things, as with their emotions"
"5","6","Red Smile","Red_Smile.png","","10","7.042253521126761","A smile conveys a world of meaning, yet its meaning isn’t always certain"
"5","7","Sad Blue","Sad_Blue.png","","10","7.042253521126761","Those who don’t smile are their own harshest critics"
"5","8","Sad Pink","Sad_Pink.png","","10","7.042253521126761","Those who don’t smile are their own harshest critics"
"5","9","Sad Red","Sad_Red.png","","10","7.042253521126761","Those who don’t smile are their own harshest critics"
"5","10","Stoic Blue","Stoic_Blue.png","","10","7.042253521126761","An idle expression that hides the busiest of minds"
"5","11","Stoic Red","Stoic_Red.png","","10","7.042253521126761","An idle expression that hides the busiest of minds"
"5","12","Talking Blue","Talking_Blue.png","","10","7.042253521126761","Be wary of those who always have a story to tell"
"5","13","Talking Pink","Talking_Pink.png","","10","7.042253521126761","Be wary of those who always have a story to tell"
"5","14","Yellow Smile","Yellow_Smile.png","","10","7.042253521126761","A smile conveys a world of meaning, yet its meaning isn’t always certain"
"6","0","Angry Blue","Angry_Blue.png","","20","11.1731843575419","An elf is not quick to anger, so be wary of their consternation"
"6","1","Angry Grey","Angry_Grey.png","","20","11.1731843575419","An elf is not quick to anger, so be wary of their consternation"
"6","2","Angry Red","Angry_Red.png","","5","2.793296089385475","An elf is not quick to anger, so be wary of their consternation"
"6","3","Angry Yellow","Angry_Yellow.png","","10","5.58659217877095","An elf is not quick to anger, so be wary of their consternation"
"6","4","Doubting Blue","Doubting_Blue.png","","10","5.58659217877095","Elves are a naturally inquisitive lot, always doing their own research, skeptical of tall tales"
"6","5","Doubting Red","Doubting_Red.png","","5","2.793296089385475","Elves are a naturally inquisitive lot, always doing their own research, skeptical of tall tales"
"6","6","Doubting White","Doubting_White.png","","10","5.58659217877095","Elves are a naturally inquisitive lot, always doing their own research, skeptical of tall tales"
"6","7","Doubting Yellow","Doubting_Yellow.png","","5","2.793296089385475","Elves are a naturally inquisitive lot, always doing their own research, skeptical of tall tales"
"6","8","Neutral Blue","Neutral_Blue.png","","10","5.58659217877095","Seeking balance in all things, as with their emotions"
"6","9","Neutral Grey","Neutral_Grey.png","","10","5.58659217877095","Conveying but a neutral expression, giving nothing away"
"6","10","Neutral Red","Neutral_Red.png","","10","5.58659217877095","Seeking balance in all things, as with their emotions"
"6","11","Neutral Yellow","Neutral_Yellow.png","","10","5.58659217877095","Conveying but a neutral expression, giving nothing away"
"6","12","Surprised Blue","Surprised_Blue.png","","20","11.1731843575419","Having been through much, few things surprise elves nowadays"
"6","13","Surprised Grey","Surprised_Grey.png","","16","8.938547486033519","Having been through much, few things surprise elves nowadays"
"6","14","Surprised Red","Surprised_Red.png","","16","8.938547486033519","Having been through much, few things surprise elves nowadays"
"6","15","Surprised Yellow","Surprised_Yellow.png","","2","1.1173184357541899","Having been through much, few things surprise elves nowadays"
"7","0","None","none","none","1","0.29850746268656714","Those with no eyes sometimes see most clearly"
"7","1","Big Blue","Big_Blue.png","","20","5.970149253731344","Big blue eyes full of wonder at the mysteries lying in wait"
"7","2","Big Dark","Big_Dark.png","","20","5.970149253731344","Big dark eyes ready to take in all the world has to offer, yet give nothing back"
"7","3","Big Red","Big_Red.png","","20","5.970149253731344","Red eyes convey passion and desire"
"7","4","Big Yellow","Big_Yellow.png","","20","5.970149253731344","Big golden eyes shine with glee and enthusiasm"
"7","5","Blue Side Eye","Blue_Side_Eye.png","side","20","5.970149253731344","Some elves are always suspicious of their surroundings, and can’t be fooled"
"7","6","Dark Glance","Dark_Glance_.png","glance","20","5.970149253731344","Dark eyes are better for not drawing attention and capture more detail in the night"
"7","7","Dark Side Eye","Dark_Side_Eye.png","side","20","5.970149253731344","Dark eyes are better for not drawing attention and capture more detail in the night"
"7","8","Fire","Fire.png","","7","2.08955223880597","Fire eyes that burn like the flames in the forges of the Ancient Builders"
"7","9","Fire Glance","Fire_Glance.png","","20","5.970149253731344","Fire eyes that burn like the flames in the forges of the Ancient Builders"
"7","10","Fire Side Eye","Fire_Side_Eye.png","side","20","5.970149253731344","Fire eyes that burn like the flames in the forges of the Ancient Builders"
"7","11","Gold","Gold.png","","20","5.970149253731344","Eyes as gold as sunlight convey friendliness, but don’t mistake it for complacency"
"7","12","Ice","Ice.png","","7","2.08955223880597","Eyes as cold as ice are seen as unwelcoming, leading those who bear them to withdraw"
"7","13","Ice Glance","Ice_Glance.png","","20","5.970149253731344","Eyes as cold as ice are seen as unwelcoming, leading those who bear them to withdraw"
"7","14","Ice Side Eye","Ice_Side_Eye.png","side","20","5.970149253731344","Eyes as cold as ice are seen as unwelcoming, leading those who bear them to withdraw"
"7","15","Red Glance","Red_Glance.png","","20","5.970149253731344","Red eyes convey passion and desire"
"7","16","Red Side Eye","Red_Side_Eye.png","side","20","5.970149253731344","Red eyes convey passion and desire"
"7","17","Yellow Glance","Yellow_Glance.png","","20","5.970149253731344","Yellow eyes shine with warmth that makes others more obedient"
"7","18","Yellow Side Eye","Yellow_Side_Eye.png","side","20","5.970149253731344","Yellow eyes shine with warmth that makes others more obedientambition"
"8","0","None","none","none","70","59.32203389830509","Headwear is reserved for those with the means and desire to show off"
"8","1","Blue Mage Hat","Blue_Mage_Hat.png","mage","2.275","1.9279661016949152","Woven by the owner's magic, it imbues a fragment of the Wizard's soul. Blue represents its creator's depth of knowledge"
"8","2","Cap","Cap.png","","9","7.627118644067797","Somehow lighter than a feather, the magical stones used in this cap make you feel constantly energized"
"8","3","Crown","Crown.png","","2","1.694915254237288","Gem-studded crown used by high priests for ancient rituals, heightening their already impressive powers"
"8","4","Dark Helmet","Dark_Helmet.png","","9","7.627118644067797","Battle-tested helmet that invokes fear in their opponents"
"8","5","Draconic Helmet","Draconic_Helmet.png","","9","7.627118644067797","Battle-tested helmet that invokes fear in their opponents"
"8","6","Golden Helmet","Golden_Helmet.png","","9","7.627118644067797","Battle-tested helmet that invokes fear in their opponents"
"8","7","Headdress","Headdress.png","","2","1.694915254237288","A tribute to the life-giving sun, this heavy helmet is mostly worn by high priests at harvest festivals"
"8","8","Red Mage Hat","Red_Mage_Hat.png","mage","2.275","1.9279661016949152","Woven by the owner's magic, it imbues a fragment of the Wizard's soul. Red represents its creator's passion"
"8","9","White Mage Hat","White_Mage_Hat.png","mage","2.275","1.9279661016949152","Woven by the owner's magic, it imbues a fragment of the Wizard's soul. White represents its creator's power over others"
"8","10","Yellow Mage Hat","Yellow_Mage_Hat.png","mage","2.275","1.9279661016949152","Woven by the owner's magic, it imbues a fragment of the Wizard's soul. Yellow represents its creator's ambition"
"9","0","None","none","none","89","91.75257731958763","No need for eyewear, adventure is afoot"
"9","1","3D Glasses","3D_Glasses.png","","1","1.0309278350515463","Little is known about its origins, it is said to make visuals come to life"
"9","2","Draconic Mask","Draconic_Mask.png","","2","2.0618556701030926","Worn for feasts and revelrie, or tricksters looking to give nothing away"
"9","3","Eye Patch","Eye_Patch.png","","3","3.0927835051546393","Many elves use eyepatches to attune their vision to darkness. Some say it also improves their luck"
"9","4","Hunter Scope","Hunter_Scope.png","","2","2.0618556701030926","The latest research and innovation allows the wearer to ascertain another’s degen level"
"9","5","Pointeau Mask","Pointeau_Mask.png","","0","0","Privacy is an utmost priority for all, even those who have nothing to hide"
"10","0","None","none","none","88","63.768115942028984",""
"10","1","Dark Battle Mask","Dark_Battle_Mask.png","battle","10","7.246376811594203","Battle mask covering the wearer's mouth, it enhances oxygen intake and fearsomeness"
"10","2","Dark Nasotube","Dark_Nasotube.png","","4","2.898550724637681","Enhanced oxygen filtration conveys a distinct advantage on the battlefield"
"10","3","Draconic Battle Mask","Draconic_Battle_Mask.png","battle","5","3.6231884057971016","Battle mask covering the wearer's mouth, it enhances oxygen intake and fearsomeness"
"10","4","Earrings","Earrings.png","","8","5.797101449275362","A subdued style, only an astute eye will notice these earrings are adorned with the rarest gems"
"10","5","Golden Battle Mask","Golden_Battle_Mask.png","battle","5","3.6231884057971016","Battle mask covering the wearer's mouth, it enhances oxygen intake and fearsomeness"
"10","6","Golden Earrings","Golden_Earrings.png","","3","2.1739130434782608","Studded with golden gems, these earrings make a bold statement"
"10","7","Golden Veil","Golden_Veil.png","","3","2.1739130434782608","Luxurious veil worn in celebratory fashion, each golden strand represents their wearer's lineage"
"10","8","Necklace","Necklace.png","","8","5.797101449275362","A necklace worn by the attendants of court while plotting political plays"
"10","9","White Nasotube","White_Nasotube.png","","4","2.898550724637681","Enhanced oxygen filtration conveys a distinct advantage on the battlefield"
